Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
01/05/2015 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,700 Block of 7TH AV,-122.4649447,37.77438417
01/05/2015 17:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294
01/05/2015 17:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,1800 Block of 38TH AV,-122.4968364,37.75238845
01/05/2015 17:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,TARAVAL,NONE,0 Block of SPRINGFIELD DR,-122.488008,37.73276477
01/05/2015 17:00,VEHICLE THEFT,STOLEN TRUCK,Friday,BAYVIEW,NONE,2200 Block of 22ND ST,-122.4029437,37.75711498
01/05/2015 17:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,MISSION,NONE,3400 Block of 18TH ST,-122.4204947,37.76182193
01/05/2015 17:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,INGLESIDE,NONE,0 Block of MANSELL ST,-122.4252253,37.71769555
01/05/2015 17:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,1200 Block of OAK ST,-122.4399386,37.77286966
01/05/2015 17:00,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,BAYVIEW,"ARREST, BOOKED",ALEMANY BL / INDUSTRIAL ST,-122.4069108,37.73796662
01/05/2015 17:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,RIVOLI ST / SHRADER ST,-122.4507392,37.76233975
01/05/2015 16:50,ASSAULT,BATTERY,Friday,CENTRAL,"ARREST, BOOKED",400 Block of BROADWAY ST,-122.4042825,37.79822493
01/05/2015 16:45,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,INGLESIDE,NONE,0 Block of SANTOS ST,-122.4188172,37.71131574
01/05/2015 16:45,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,INGLESIDE,NONE,0 Block of SANTOS ST,-122.4188172,37.71131574
01/05/2015 16:45,ASSAULT,BATTERY,Friday,INGLESIDE,"ARREST, BOOKED",CESAR CHAVEZ ST / BAY SHORE BL,-122.4032275,37.74946435
01/05/2015 16:44,WARRANTS,WARRANT ARREST,Friday,TARAVAL,"ARREST, BOOKED",1900 Block of 19TH AV,-122.4760961,37.75143288
01/05/2015 16:44,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,TARAVAL,"ARREST, BOOKED",1900 Block of 19TH AV,-122.4760961,37.75143288
01/05/2015 16:44,OTHER OFFENSES,RESISTING ARREST,Friday,TARAVAL,"ARREST, BOOKED",1900 Block of 19TH AV,-122.4760961,37.75143288
01/05/2015 16:44,WEAPON LAWS,"WEAPON, DEADLY, EXHIBITING TO RESIST ARREST",Friday,TARAVAL,"ARREST, BOOKED",1900 Block of 19TH AV,-122.4760961,37.75143288
01/05/2015 16:44,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Friday,TARAVAL,"ARREST, BOOKED",1900 Block of 19TH AV,-122.4760961,37.75143288
01/05/2015 16:30,MISSING PERSON,MISSING JUVENILE,Friday,SOUTHERN,NONE,0 Block of MOSS ST,-122.4079992,37.77782417
01/05/2015 16:30,MISSING PERSON,FOUND PERSON,Friday,SOUTHERN,NONE,0 Block of MOSS ST,-122.4079992,37.77782417
01/05/2015 16:30,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Friday,PARK,NONE,300 Block of DIVISADERO ST,-122.4372156,37.77269217
01/05/2015 16:20,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,MISSION,NONE,3500 Block of CESAR CHAVEZ ST,-122.4208327,37.74799945
01/05/2015 16:19,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,SOUTHERN,NONE,MINNA ST / RUSS ST,-122.409286,37.77965932
01/05/2015 16:15,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,1100 Block of FILBERT ST,-122.4184366,37.80028963
01/05/2015 16:10,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406482,37.78273179
01/05/2015 16:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,BAYVIEW,UNFOUNDED,4400 Block of 3RD ST,-122.3896013,37.73752509
01/05/2015 16:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,PARK,NONE,1600 Block of HAYES ST,-122.4435846,37.77419792
01/05/2015 16:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,400 Block of FRANKLIN ST,-122.4216851,37.77848912
01/05/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,NORTHERN,NONE,CALIFORNIA ST / LAGUNA ST,-122.4289097,37.78953369
01/05/2015 15:46,NON-CRIMINAL,FOUND PROPERTY,Friday,SOUTHERN,NONE,800 Block of MISSION ST,-122.4053955,37.78351007
01/05/2015 15:45,OTHER OFFENSES,FALSE PERSONATION,Friday,MISSION,NONE,200 Block of CHATTANOOGA ST,-122.426335,37.75255416
01/05/2015 15:35,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Friday,SOUTHERN,NONE,3RD ST / MARKET ST,-122.4034341,37.78764305
01/05/2015 15:35,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,SOUTHERN,NONE,3RD ST / MARKET ST,-122.4034341,37.78764305
01/05/2015 15:30,NON-CRIMINAL,FOUND PROPERTY,Friday,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444
01/05/2015 15:30,MISSING PERSON,MISSING JUVENILE,Friday,RICHMOND,NONE,500 Block of 44TH AV,-122.5050887,37.77817768
01/05/2015 15:30,MISSING PERSON,FOUND PERSON,Friday,RICHMOND,NONE,500 Block of 44TH AV,-122.5050887,37.77817768
01/05/2015 15:30,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,PARK,NONE,0 Block of CRESTLINE DR,-122.4464321,37.75024106
01/05/2015 15:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,400 Block of CROSSOVER DR,-122.4781955,37.76867464
01/05/2015 15:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,TARAVAL,NONE,0 Block of MENDOSA AV,-122.4656426,37.74881504
01/05/2015 15:30,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Friday,RICHMOND,NONE,400 Block of 6TH AV,-122.4642799,37.7800333
01/05/2015 15:30,ASSAULT,BATTERY,Friday,MISSION,NONE,23RD ST / BARTLETT ST,-122.4197055,37.7537707
01/05/2015 15:20,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Friday,BAYVIEW,NONE,1000 Block of CONNECTICUT ST,-122.3970892,37.75359879
01/05/2015 15:20,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Friday,MISSION,NONE,19TH ST / DOLORES ST,-122.4259205,37.75982792
01/05/2015 15:05,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,RICHMOND,NONE,ANZA ST / 39TH AV,-122.4995886,37.77748101
01/05/2015 15:03,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,CENTRAL,NONE,0 Block of DRUMM ST,-122.3964219,37.79414474
01/05/2015 15:00,MISSING PERSON,FOUND PERSON,Friday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
01/05/2015 15:00,MISSING PERSON,MISSING ADULT,Friday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
01/05/2015 15:00,FRAUD,"FALSE PRETENSES, PETTY THEFT",Friday,CENTRAL,NONE,500 Block of GRANT AV,-122.4059385,37.79211235
01/05/2015 15:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,MISSION,NONE,CHURCH ST / MARKET ST,-122.42895,37.76750273
01/05/2015 14:30,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,MISSION,"ARREST, BOOKED",200 Block of DORLAND ST,-122.4295679,37.7620293
01/05/2015 14:30,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,MISSION,"ARREST, BOOKED",200 Block of DORLAND ST,-122.4295679,37.7620293
01/05/2015 14:30,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,BAYVIEW,NONE,5600 Block of 3RD ST,-122.3938703,37.72664013
01/05/2015 14:30,LIQUOR LAWS,SELL OR FURNISH ALCOHOL TO INTOXICATED PERSON,Friday,TENDERLOIN,NONE,100 Block of EDDY ST,-122.4101352,37.78418891
01/05/2015 14:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,200 Block of KING ST,-122.3931106,37.77731032
01/05/2015 14:30,NON-CRIMINAL,SEARCH WARRANT SERVICE,Friday,INGLESIDE,"ARREST, BOOKED",1500 Block of SUNNYDALE AV,-122.4171448,37.71215029
01/05/2015 14:30,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Friday,MISSION,"ARREST, BOOKED",200 Block of DORLAND ST,-122.4295679,37.7620293
01/05/2015 14:27,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,INGLESIDE,"ARREST, BOOKED",NAPLES ST / FRANCE AV,-122.4335547,37.71774339
01/05/2015 14:23,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101571,37.78429738
01/05/2015 14:20,ASSAULT,BATTERY,Friday,TARAVAL,NONE,1500 Block of 18TH AV,-122.4756609,37.75893176
01/05/2015 14:18,ASSAULT,BATTERY,Friday,BAYVIEW,"ARREST, BOOKED",1000 Block of GILMAN AV,-122.3891364,37.71873248
01/05/2015 14:15,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Friday,INGLESIDE,NONE,0 Block of PHELAN AV,-122.4522897,37.72569336
01/05/2015 14:00,MISSING PERSON,MISSING ADULT,Friday,MISSION,NONE,800 Block of POTRERO AV,-122.4067253,37.75856417
01/05/2015 14:00,ASSAULT,BATTERY,Friday,MISSION,NONE,200 Block of SOUTH VAN NESS AV,-122.417713,37.76880168
01/05/2015 14:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,BAYVIEW,NONE,2500 Block of MARIN ST,-122.4027568,37.74811081
01/05/2015 14:00,ASSAULT,BATTERY,Friday,TARAVAL,NONE,LAKEVIEW AV / MAJESTIC AV,-122.4518932,37.7169767
01/05/2015 14:00,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Friday,TARAVAL,NONE,LAKEVIEW AV / MAJESTIC AV,-122.4518932,37.7169767
01/05/2015 13:38,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,SOUTHERN,NONE,100 Block of SPEAR ST,-122.3933265,37.79187362
01/05/2015 13:38,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,SOUTHERN,NONE,100 Block of SPEAR ST,-122.3933265,37.79187362
01/05/2015 13:30,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,BAYVIEW,"ARREST, BOOKED",2400 Block of GRIFFITH ST,-122.3864377,37.71918345
01/05/2015 13:30,MISSING PERSON,MISSING ADULT,Friday,INGLESIDE,NONE,500 Block of LOSPALMOS DR,-122.4542633,37.73417441
01/05/2015 13:30,MISSING PERSON,MISSING ADULT,Friday,MISSION,NONE,2800 Block of 25TH ST,-122.406668,37.75139334
01/05/2015 13:30,MISSING PERSON,FOUND PERSON,Friday,MISSION,NONE,2800 Block of 25TH ST,-122.406668,37.75139334
01/05/2015 13:22,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,RICHMOND,NONE,600 Block of 28TH AV,-122.487805,37.77706674
01/05/2015 13:20,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,PARK,NONE,HAIGHT ST / LYON ST,-122.4419979,37.770637
01/05/2015 13:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,0 Block of PEARL ST,-122.423869,37.77100342
01/05/2015 13:00,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Friday,MISSION,NONE,600 Block of VALENCIA ST,-122.4217477,37.76274366
01/05/2015 13:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,MINNA ST / 6TH ST,-122.408163,37.78053454
01/05/2015 12:50,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Friday,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.4321162,37.78003044
01/05/2015 12:49,ASSAULT,THREATS AGAINST LIFE,Friday,CENTRAL,NONE,900 Block of BUSH ST,-122.412929,37.78968683
01/05/2015 12:40,WARRANTS,WARRANT ARREST,Friday,MISSION,"ARREST, BOOKED",100 Block of COLLINGWOOD ST,-122.4361029,37.7600037
01/05/2015 12:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,MCALLISTER ST / LARKIN ST,-122.4169486,37.78046893
01/05/2015 12:20,ASSAULT,THREATS AGAINST LIFE,Friday,NORTHERN,"ARREST, BOOKED",500 Block of VANNESS AV,-122.4202439,37.78083476
01/05/2015 12:20,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,NORTHERN,"ARREST, BOOKED",500 Block of VANNESS AV,-122.4202439,37.78083476
01/05/2015 12:20,MISSING PERSON,MISSING ADULT,Friday,MISSION,NONE,2700 Block of MISSION ST,-122.4185872,37.75301865
01/05/2015 12:20,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Friday,NORTHERN,"ARREST, BOOKED",500 Block of VANNESS AV,-122.4202439,37.78083476
01/05/2015 12:20,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,NORTHERN,"ARREST, BOOKED",500 Block of VANNESS AV,-122.4202439,37.78083476
01/05/2015 12:18,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,RICHMOND,NONE,400 Block of 26TH AV,-122.485806,37.78099081
01/05/2015 12:00,VEHICLE THEFT,STOLEN MISCELLANEOUS VEHICLE,Friday,BAYVIEW,NONE,1200 Block of PENNSYLVANIA AV,-122.3925233,37.75072592
01/05/2015 12:00,NON-CRIMINAL,AIDED CASE,Friday,INGLESIDE,NONE,200 Block of OTTAWA AV,-122.4476074,37.71679614
01/05/2015 12:00,NON-CRIMINAL,CASE CLOSURE,Friday,MISSION,"ARREST, BOOKED",0 Block of VIRGIL ST,-122.4155341,37.75000152
01/05/2015 12:00,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Friday,MISSION,"ARREST, BOOKED",0 Block of VIRGIL ST,-122.4155341,37.75000152
01/05/2015 12:00,FRAUD,FALSE ID TO PEACE OFFICER,Friday,TENDERLOIN,NONE,ELLIS ST / POWELL ST,-122.4078542,37.7854922
01/05/2015 12:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,TENDERLOIN,NONE,ELLIS ST / POWELL ST,-122.4078542,37.7854922
01/05/2015 12:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,TENDERLOIN,NONE,ELLIS ST / POWELL ST,-122.4078542,37.7854922
01/05/2015 12:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,TENDERLOIN,NONE,ELLIS ST / POWELL ST,-122.4078542,37.7854922
01/05/2015 11:59,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,FOLSOM ST / 8TH ST,-122.4100658,37.77499068
01/05/2015 11:58,LARCENY/THEFT,ATTEMPTED THEFT OF A BICYCLE,Friday,CENTRAL,NONE,300 Block of PINE ST,-122.4020294,37.79191259
01/05/2015 11:58,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Friday,CENTRAL,NONE,300 Block of PINE ST,-122.4020294,37.79191259
01/05/2015 11:58,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Friday,CENTRAL,NONE,300 Block of PINE ST,-122.4020294,37.79191259
01/05/2015 11:54,WARRANTS,WARRANT ARREST,Friday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4196766,37.7658511
01/05/2015 11:54,NON-CRIMINAL,"CIVIL SIDEWALKS, VIOLATION",Friday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4196766,37.7658511
01/05/2015 11:51,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,SOUTHERN,NONE,2ND ST / HOWARD ST,-122.3982616,37.78677876
01/05/2015 11:45,MISSING PERSON,MISSING JUVENILE,Friday,RICHMOND,NONE,700 Block of 33RD AV,-122.4929031,37.77496296
01/05/2015 11:45,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,TENDERLOIN,"ARREST, BOOKED",0 Block of POWELL ST,-122.4078454,37.78509432
01/05/2015 11:30,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,INGLESIDE,NONE,500 Block of 27TH ST,-122.4328649,37.74645302
01/05/2015 11:30,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,SOUTHERN,"ARREST, BOOKED",10TH ST / HARRISON ST,-122.4112792,37.77157858
01/05/2015 11:30,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,SOUTHERN,"ARREST, BOOKED",10TH ST / HARRISON ST,-122.4112792,37.77157858
01/05/2015 11:23,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,TARAVAL,NONE,2100 Block of 25TH AV,-122.4825172,37.74740786
01/05/2015 11:20,ASSAULT,BATTERY,Friday,NORTHERN,"ARREST, BOOKED",1100 Block of POST ST,-122.4207757,37.78677548
01/05/2015 11:20,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.4586802,37.74815547
01/05/2015 11:20,MISSING PERSON,MISSING ADULT,Friday,MISSION,NONE,800 Block of CAPP ST,-122.4174994,37.75308467
01/05/2015 11:15,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,MISSION,UNFOUNDED,2800 Block of MISSION ST,-122.4182961,37.75142849
01/05/2015 11:07,WARRANTS,WARRANT ARREST,Friday,BAYVIEW,"ARREST, BOOKED",300 Block of BAY SHORE BL,-122.4068252,37.74105498
01/05/2015 11:02,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,MISSION,NONE,3000 Block of 16TH ST,-122.4210829,37.76491084
01/05/2015 11:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,NORTHERN,NONE,2300 Block of PACIFIC AV,-122.4339378,37.79350463
01/05/2015 11:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,CENTRAL,NONE,0 Block of BEACH ST,-122.4098773,37.8080501
01/05/2015 11:00,FORGERY/COUNTERFEITING,"FORGERY, NOTES",Friday,RICHMOND,NONE,600 Block of 43RD AV,-122.5037422,37.77633966
01/05/2015 10:55,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,MISSION,"ARREST, BOOKED",200 Block of DORLAND ST,-122.4295679,37.7620293
01/05/2015 10:55,TRESPASS,TRESPASSING,Friday,MISSION,"ARREST, BOOKED",200 Block of DORLAND ST,-122.4295679,37.7620293
01/05/2015 10:55,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,MISSION,"ARREST, BOOKED",200 Block of DORLAND ST,-122.4295679,37.7620293
01/05/2015 10:54,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,SOUTHERN,"ARREST, BOOKED",9TH ST / HARRISON ST,-122.4100785,37.77252649
01/05/2015 10:45,ASSAULT,THREATS TO SCHOOL TEACHERS,Friday,MISSION,NONE,2300 Block of FOLSOM ST,-122.4146955,37.75968618
01/05/2015 10:45,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Friday,MISSION,NONE,2300 Block of FOLSOM ST,-122.4146955,37.75968618
01/05/2015 10:30,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,INGLESIDE,NONE,600 Block of BOWDOIN ST,-122.4111857,37.72763368
01/05/2015 10:30,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,TARAVAL,NONE,1400 Block of 34TH AV,-122.4929322,37.76004273
01/05/2015 10:30,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,INGLESIDE,NONE,600 Block of BOWDOIN ST,-122.4111857,37.72763368
01/05/2015 10:30,ROBBERY,"ROBBERY, BODILY FORCE",Friday,MISSION,NONE,16TH ST / POTRERO AV,-122.4075383,37.76578275
01/05/2015 10:25,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,MISSION,NONE,2000 Block of MISSION ST,-122.4195204,37.76422894
01/05/2015 10:00,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,PARK,NONE,400 Block of BURNETT AV,-122.4442308,37.75362451
01/05/2015 10:00,NON-CRIMINAL,LOST PROPERTY,Friday,CENTRAL,NONE,0 Block of BEACH ST,-122.4098773,37.8080501
01/05/2015 10:00,NON-CRIMINAL,LOST PROPERTY,Friday,CENTRAL,NONE,800 Block of POST ST,-122.4158219,37.78729329
01/05/2015 10:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,INGLESIDE,NONE,0 Block of LELAND AV,-122.404202,37.71143742
01/05/2015 10:00,SECONDARY CODES,ATM RELATED CRIME,Friday,INGLESIDE,NONE,0 Block of LELAND AV,-122.404202,37.71143742
01/05/2015 10:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,INGLESIDE,NONE,0 Block of REY ST,-122.4112676,37.71298207
01/05/2015 9:57,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,SOUTHERN,"ARREST, BOOKED",10TH ST / HARRISON ST,-122.4112792,37.77157858
01/05/2015 9:49,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,SOUTHERN,"ARREST, BOOKED",10TH ST / HARRISON ST,-122.4112792,37.77157858
01/05/2015 9:45,NON-CRIMINAL,FOUND PROPERTY,Friday,MISSION,NONE,100 Block of ORD ST,-122.439964,37.76081638
01/05/2015 9:45,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.3996895,37.7868609
01/05/2015 9:45,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.3996895,37.7868609
01/05/2015 9:36,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,PARK,"ARREST, BOOKED",MASONIC AV / FELL ST,-122.4459043,37.77299537
01/05/2015 9:30,MISSING PERSON,MISSING ADULT,Friday,CENTRAL,NONE,900 Block of HYDE ST,-122.4170443,37.78959528
01/05/2015 9:30,MISSING PERSON,FOUND PERSON,Friday,CENTRAL,NONE,900 Block of HYDE ST,-122.4170443,37.78959528
01/05/2015 9:30,SECONDARY CODES,JUVENILE INVOLVED,Friday,RICHMOND,JUVENILE BOOKED,400 Block of 30TH AV,-122.4900934,37.78079208
01/05/2015 9:30,WEAPON LAWS,POSSESSION OF AIR GUN,Friday,RICHMOND,JUVENILE BOOKED,400 Block of 30TH AV,-122.4900934,37.78079208
01/05/2015 9:30,VEHICLE THEFT,STOLEN TRUCK,Friday,TARAVAL,NONE,BUCKINGHAM WY / 19TH AV,-122.4749614,37.72569017
01/05/2015 9:30,NON-CRIMINAL,LOST PROPERTY,Friday,SOUTHERN,NONE,12TH ST / MARKET ST,-122.420255,37.77435817
01/05/2015 9:15,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,SOUTHERN,NONE,3RD ST / MARKET ST,-122.4034341,37.78764305
01/05/2015 9:10,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,SOUTHERN,"ARREST, BOOKED",8TH ST / STEVENSON ST,-122.4141466,37.77824001
01/05/2015 9:10,WARRANTS,WARRANT ARREST,Friday,SOUTHERN,"ARREST, BOOKED",8TH ST / STEVENSON ST,-122.4141466,37.77824001
01/05/2015 9:10,OTHER OFFENSES,RESISTING ARREST,Friday,SOUTHERN,"ARREST, BOOKED",8TH ST / STEVENSON ST,-122.4141466,37.77824001
01/05/2015 9:09,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,GROVE ST / POLK ST,-122.4182299,37.77848954
01/05/2015 9:05,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,INGLESIDE,NONE,0 Block of ELSIE ST,-122.4167136,37.74419309
01/05/2015 9:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,BAYVIEW,NONE,100 Block of CONNECTICUT ST,-122.3976049,37.76442503
01/05/2015 9:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,NORTHERN,NONE,400 Block of PAGE ST,-122.4281785,37.77329541
01/05/2015 9:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,BAYVIEW,NONE,24TH ST / ILLINOIS ST,-122.3869421,37.75416798
01/05/2015 8:55,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,100 Block of BRANNAN ST,-122.3890406,37.78432123
01/05/2015 8:52,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,SOUTHERN,NONE,1100 Block of HOWARD ST,-122.4102631,37.7773617
01/05/2015 8:30,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,MISSION,NONE,2900 Block of 25TH ST,-122.409441,37.75111815
01/05/2015 8:30,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,SOUTHERN,NONE,1200 Block of MARKET ST,-122.4154442,37.77802457
01/05/2015 8:30,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,CENTRAL,NONE,LEAVENWORTH ST / BAY ST,-122.418534,37.80499774
01/05/2015 8:23,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / ELLIS ST,-122.4144332,37.78465763
01/05/2015 8:23,WARRANTS,WARRANT ARREST,Friday,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / ELLIS ST,-122.4144332,37.78465763
01/05/2015 8:16,WARRANTS,WARRANT ARREST,Friday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4198146,37.76584272
01/05/2015 8:16,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4198146,37.76584272
01/05/2015 8:16,NON-CRIMINAL,"CIVIL SIDEWALKS, VIOLATION",Friday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4198146,37.76584272
01/05/2015 8:15,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,INGLESIDE,NONE,4900 Block of MISSION ST,-122.4391041,37.71883122
